Date,DIVISLAB.NS,DRREDDY.NS,SUNPHARMA.NS,CIPLA.NS,AUROPHARMA.NS,BIOCON.NS,LUPIN.NS,ALKEM.NS,TORNTPHARM.NS,GLENMARK.NS,ABBOTINDIA.NS,IPCALAB.NS,LAURUSLABS.NS,APLLTD.NS,STAR.NS,GRANULES.NS,NATCOPHARM.NS,AJANTPHARM.NS,AARTIDRUGS.NS
2021-06-18,4057.24755859375,5152.87548828125,646.3921508789062,927.7490234375,928.1832885742188,393.154296875,1132.2127685546875,3053.193115234375,1394.03955078125,631.4368286132812,15857.541015625,984.6408081054688,586.9599609375,926.5341796875,768.2316284179688,306.4341735839844,1066.484619140625,1259.8533935546875,715.5174560546875
2021-06-21,4087.98681640625,5151.0224609375,649.1478271484375,927.02490234375,930.4246215820312,399.8554992675781,1133.1435546875,3038.18115234375,1404.9603271484375,632.1763305664062,15892.974609375,992.8673706054688,595.7117919921875,949.7437744140625,781.494140625,309.4413757324219,1067.1658935546875,1288.9583740234375,708.7607421875
2021-06-22,4145.646484375,5176.71923828125,644.7484130859375,922.873291015625,928.3294067382812,395.5194091796875,1135.4949951171875,3060.626953125,1407.149169921875,631.3381958007812,15986.1826171875,990.0016479492188,606.7379150390625,947.7977905273438,771.9074096679688,311.36395263671875,1058.50390625,1265.2216796875,711.74169921875
2021-06-23,4083.637451171875,5167.9423828125,643.2496337890625,924.7077026367188,920.3384399414062,391.77459716796875,1131.0859375,3021.85693359375,1396.9261474609375,630.0071411132812,15752.9228515625,988.222900390625,608.0234375,930.378662109375,762.0225830078125,309.9343566894531,1043.75927734375,1254.6146240234375,706.6741333007812
2021-06-24,4108.5283203125,5146.7802734375,642.8145751953125,918.0940551757812,914.29638671875,389.4587707519531,1116.634521484375,3006.4072265625,1388.07421875,622.4148559570312,15724.009765625,993.460205078125,618.8519287109375,927.7207641601562,754.9691162109375,306.4341735839844,1077.04443359375,1273.46826171875,705.3327026367188
2021-06-25,4106.9814453125,5177.6455078125,650.0181274414062,924.0801391601562,926.1367797851562,391.183349609375,1129.028564453125,3053.047607421875,1388.53125,637.352783203125,15794.9248046875,997.3883056640625,643.4755249023438,931.4228515625,754.0750122070312,309.5892639160156,1066.7767333984375,1263.9605712890625,702.0040893554688
2021-06-28,4170.44091796875,5270.24072265625,653.9341430664062,929.8248291015625,943.1421508789062,398.27874755859375,1140.6876220703125,3041.43603515625,1412.4892578125,657.7137451171875,16137.166015625,995.5601806640625,668.7418212890625,950.8353881835938,768.1819458007812,311.9062194824219,1059.1365966796875,1298.5306396484375,702.351806640625
2021-06-29,4210.7978515625,5298.3759765625,655.1912231445312,945.8038330078125,942.5574340820312,401.62933349609375,1137.699462890625,3105.2265625,1405.8502197265625,646.0297241210938,15858.1640625,999.1175537109375,671.8074340820312,936.73876953125,759.0919189453125,320.237548828125,1065.024658203125,1349.0762939453125,703.4945068359375
2021-06-30,4261.15869140625,5288.5751953125,653.1123657226562,938.3695678710938,940.6084594726562,398.5743713378906,1125.8443603515625,3108.724609375,1395.916015625,643.4168090820312,16118.5615234375,1001.2174072265625,681.0042114257812,934.2706298828125,754.3233642578125,327.9279479980469,1099.1370849609375,1389.72607421875,702.9976806640625
2021-07-01,4287.693359375,5420.66650390625,661.524658203125,944.3555908203125,943.3858032226562,400.2496643066406,1123.0030517578125,3128.3037109375,1406.7884521484375,644.0083618164062,16048.9912109375,998.2034912109375,659.1000366210938,929.9515380859375,757.4527587890625,328.9632263183594,1106.1929931640625,1357.35498046875,700.364501953125
2021-07-02,4368.84228515625,5437.43994140625,658.7205810546875,945.417724609375,968.86962890625,402.1220703125,1137.013671875,3104.01220703125,1419.36865234375,653.4247436523438,16076.1298828125,995.7083129882812,670.1262817382812,935.0300903320312,776.6759033203125,335.81561279296875,1119.234619140625,1373.2332763671875,724.6092529296875
2021-07-05,4407.7978515625,5400.5771484375,657.705322265625,941.072998046875,977.0554809570312,397.53961181640625,1134.4661865234375,3155.802001953125,1413.83642578125,652.8330688476562,16119.376953125,1007.7393188476562,677.2462158203125,942.671630859375,799.525146484375,330.3928527832031,1126.8260498046875,1392.636474609375,736.0360717773438
2021-07-06,4373.240234375,5402.08837890625,650.9851684570312,935.6661376953125,955.421142578125,383.2010192871094,1117.467529296875,3221.29296875,1410.49267578125,639.3248291015625,16519.732421875,1037.28564453125,667.7034912109375,935.5521240234375,784.6731567382812,331.4774169921875,1130.9622802734375,1400.6563720703125,730.3723754882812
2021-07-07,4400.64404296875,5424.17724609375,657.6085205078125,931.9006958007812,940.6084594726562,386.4037780761719,1124.7666015625,3219.1552734375,1418.98388671875,653.2274780273438,16551.712890625,1049.687255859375,675.8125,936.169189453125,778.8118286132812,338.0832824707031,1058.066162109375,1402.887939453125,728.0869750976562
